#feature.id	feature.chr	feature.start	feature.end	feature.strand	peak.chr	peak.start	peak.end	order	dist_closest	dist_TSS	dist_TES
NM_145141_Fcrla	chr1	172847725	172857714	-	chr1	172620779	172620912	2 of 2	226813	236802	226813
NM_145142_Chst10	chr1	38920721	38955057	-	chr1	39492140	39492513	1 of 2	537083	537083	571419
NM_145142_Chst10	chr1	38920721	38955057	-	chr1	39492140	39492513	2 of 2	537083	537083	571419
NM_145143_Mpp4	chr1	59177791	59218762	-	---	---	---	---	---	---	---
NM_145222_B3gnt7	chr1	88199427	88203870	+	chr1	88408969	88409267	1 of 1	205099	209542	205099
NM_145381_Lactb2	chr1	13604244	13650616	-	chr1	13829227	13829564	1 of 1	178611	178611	224983
NM_145392_Bag2	chr1	33802345	33814648	-	chr1	34206924	34207100	1 of 2	392276	392276	404579
NM_145392_Bag2	chr1	33802345	33814648	-	chr1	34206924	34207100	2 of 2	392276	392276	404579
NM_145413_Fam20b	chr1	158608676	158649180	-	chr1	158580638	158580759	1 of 4	27917	68421	27917
NM_145413_Fam20b	chr1	158608676	158649180	-	chr1	158537267	158537411	2 of 4	71265	111769	71265
NM_145413_Fam20b	chr1	158608676	158649180	-	chr1	158537267	158537411	3 of 4	71265	111769	71265
NM_145413_Fam20b	chr1	158608676	158649180	-	chr1	158510523	158510813	4 of 4	97863	138367	97863
NM_145415_AA408296	chr1	194918802	194956446	-	chr1	194957396	194957723	1 of 4	950	950	38594
NM_145415_AA408296	chr1	194918802	194956446	-	chr1	194957396	194957723	2 of 4	950	950	38594
NM_145415_AA408296	chr1	194918802	194956446	-	chr1	194645118	194645475	3 of 4	273327	310971	273327
NM_145415_AA408296	chr1	194918802	194956446	-	chr1	195324443	195324741	4 of 4	367997	367997	405641
NM_145417_Rnpep	chr1	137159304	137180985	-	chr1	136956468	136956598	1 of 1	202706	224387	202706
NM_145506_Epb4.1l5	chr1	121437741	121545557	-	chr1	120760212	120760461	1 of 1	677280	785096	677280
NM_145508_Dyrk3	chr1	133018921	133034897	-	chr1	133114860	133115015	1 of 2	79963	79963	95939
NM_145508_Dyrk3	chr1	133018921	133034897	-	chr1	132950929	132951247	2 of 2	67674	83650	67674
NM_145509_5430435G22Rik	chr1	133585272	133610099	+	chr1	133114860	133115015	1 of 2	470257	470257	495084
NM_145509_5430435G22Rik	chr1	133585272	133610099	+	chr1	132950929	132951247	2 of 2	634025	634025	658852
NM_145510_Rabif	chr1	136391105	136405512	+	chr1	135851853	135852218	1 of 4	538887	538887	553294
NM_145510_Rabif	chr1	136391105	136405512	+	chr1	135851853	135852218	2 of 4	538887	538887	553294
NM_145510_Rabif	chr1	136391105	136405512	+	chr1	136956468	136956598	3 of 4	550956	565363	550956
NM_145510_Rabif	chr1	136391105	136405512	+	chr1	135582677	135582828	4 of 4	808277	808277	822684
NM_145511_BC003331	chr1	152183263	152240229	-	---	---	---	---	---	---	---
NM_145512_Sft2d2	chr1	167104119	167124549	-	chr1	167222964	167223261	1 of 4	98415	98415	118845
NM_145512_Sft2d2	chr1	167104119	167124549	-	chr1	167222964	167223261	2 of 4	98415	98415	118845
NM_145512_Sft2d2	chr1	167104119	167124549	-	chr1	167906284	167906554	3 of 4	781735	781735	802165
NM_145512_Sft2d2	chr1	167104119	167124549	-	chr1	167906284	167906554	4 of 4	781735	781735	802165
NM_145513_Tiprl	chr1	167133855	167183116	-	chr1	167222964	167223261	1 of 4	39848	39848	89109
NM_145513_Tiprl	chr1	167133855	167183116	-	chr1	167222964	167223261	2 of 4	39848	39848	89109
NM_145513_Tiprl	chr1	167133855	167183116	-	chr1	167906284	167906554	3 of 4	723168	723168	772429
NM_145513_Tiprl	chr1	167133855	167183116	-	chr1	167906284	167906554	4 of 4	723168	723168	772429
NM_145514_Wdr26	chr1	183100306	183150525	-	chr1	182479646	182479905	1 of 2	620401	670620	620401
NM_145514_Wdr26	chr1	183100306	183150525	-	chr1	182479646	182479905	2 of 2	620401	670620	620401
NM_145515_Mark1	chr1	186720345	186823408	-	chr1	185854947	185855105	1 of 2	865240	968303	865240
NM_145515_Mark1	chr1	186720345	186823408	-	chr1	185854947	185855105	2 of 2	865240	968303	865240
NM_145516_Plekhb2	chr1	34906787	34936422	+	chr1	34206924	34207100	1 of 2	699687	699687	729322
NM_145516_Plekhb2	chr1	34906787	34936422	+	chr1	34206924	34207100	2 of 2	699687	699687	729322
NM_145517_Ormdl1	chr1	53353438	53367153	+	chr1	52625416	52625560	1 of 3	727878	727878	741593
NM_145517_Ormdl1	chr1	53353438	53367153	+	chr1	52625416	52625560	2 of 3	727878	727878	741593
NM_145517_Ormdl1	chr1	53353438	53367153	+	chr1	52625416	52625560	3 of 3	727878	727878	741593
NM_145518_Ndufs1	chr1	63190187	63223454	-	chr1	63664888	63665018	1 of 1	441434	441434	474701
NM_145519_Farp2	chr1	95408676	95518914	+	chr1	95186508	95186637	1 of 2	222039	222039	332277
NM_145519_Farp2	chr1	95408676	95518914	+	chr1	95186508	95186637	2 of 2	222039	222039	332277
NM_145624_Zfp709	chr1	87911157	87911749	-	chr1	88408969	88409267	1 of 1	497220	497220	497812
NM_145692_Lrrc67	chr1	9943781	9999420	-	chr1	9619175	9619382	1 of 3	324399	380038	324399
NM_145692_Lrrc67	chr1	9943781	9999420	-	chr1	9619046	9619167	2 of 3	324614	380253	324614
NM_145692_Lrrc67	chr1	9943781	9999420	-	chr1	10617233	10617437	3 of 3	617813	617813	673452
NM_145856_Il17f	chr1	20767237	20776566	-	---	---	---	---	---	---	---
NM_145977_Slc45a3	chr1	133859512	133879541	+	chr1	133114860	133115015	1 of 2	744497	744497	764526
NM_145977_Slc45a3	chr1	133859512	133879541	+	chr1	132950929	132951247	2 of 2	908265	908265	928294
NM_145991_Cdc73	chr1	145274292	145549936	-	chr1	145591041	145591176	1 of 4	41105	41105	316749
NM_145991_Cdc73	chr1	145274292	145549936	-	chr1	145591041	145591176	2 of 4	41105	41105	316749
NM_145991_Cdc73	chr1	145274292	145549936	-	chr1	145591041	145591176	3 of 4	41105	41105	316749
NM_145991_Cdc73	chr1	145274292	145549936	-	chr1	145591041	145591176	4 of 4	41105	41105	316749
NM_145996_Arid5a	chr1	36359349	36380874	+	chr1	36106813	36107058	1 of 1	252291	252291	273816
NM_146103_Tmem185b	chr1	121396063	121425550	+	chr1	120760212	120760461	1 of 1	635602	635602	665089
NM_146106_Lyplal1	chr1	187911630	187941208	-	---	---	---	---	---	---	---
NM_146107_Actr1b	chr1	36754975	36766847	-	chr1	36106813	36107058	1 of 1	647917	659789	647917
NM_146108_Hibch	chr1	52899113	52977830	+	chr1	52625416	52625560	1 of 3	273553	273553	352270
NM_146108_Hibch	chr1	52899113	52977830	+	chr1	52625416	52625560	2 of 3	273553	273553	352270
NM_146108_Hibch	chr1	52899113	52977830	+	chr1	52625416	52625560	3 of 3	273553	273553	352270
NM_146110_Aamp	chr1	74326421	74331613	-	---	---	---	---	---	---	---
NM_146112_Gigyf2	chr1	89223593	89347370	+	chr1	89989553	89989714	1 of 4	642183	765960	642183
NM_146112_Gigyf2	chr1	89223593	89347370	+	chr1	89989553	89989714	2 of 4	642183	765960	642183
NM_146112_Gigyf2	chr1	89223593	89347370	+	chr1	89989553	89989714	3 of 4	642183	765960	642183
NM_146112_Gigyf2	chr1	89223593	89347370	+	chr1	89989553	89989714	4 of 4	642183	765960	642183
NM_146250_Gpr1	chr1	63229165	63309823	-	chr1	63664888	63665018	1 of 1	355065	355065	435723
NM_146277_Olfr1412	chr1	94484843	94486082	+	chr1	95186508	95186637	1 of 2	700426	701665	700426
NM_146277_Olfr1412	chr1	94484843	94486082	+	chr1	95186508	95186637	2 of 2	700426	701665	700426
NM_146305_Olfr420	chr1	176088784	176089871	+	---	---	---	---	---	---	---
NM_146490_Olfr1411	chr1	94493008	94494065	+	chr1	95186508	95186637	1 of 2	692443	693500	692443
NM_146490_Olfr1411	chr1	94493008	94494065	+	chr1	95186508	95186637	2 of 2	692443	693500	692443
NM_146491_Olfr1410	chr1	94504416	94505384	+	chr1	95186508	95186637	1 of 2	681124	682092	681124
NM_146491_Olfr1410	chr1	94504416	94505384	+	chr1	95186508	95186637	2 of 2	681124	682092	681124
NM_146715_Olfr419	chr1	176180115	176200418	-	---	---	---	---	---	---	---
NM_146716_Olfr432	chr1	175977437	175981444	+	---	---	---	---	---	---	---
NM_146717_Olfr433	chr1	175971174	175973629	+	---	---	---	---	---	---	---
NM_146718_Olfr430	chr1	175999350	176000384	+	---	---	---	---	---	---	---
NM_146720_Olfr421	chr1	176072364	176082596	+	---	---	---	---	---	---	---
NM_146721_Olfr424	chr1	176057388	176067824	+	---	---	---	---	---	---	---
NM_146722_Olfr429	chr1	176019173	176020111	+	---	---	---	---	---	---	---
NM_146761_Olfr414	chr1	176360513	176361670	+	---	---	---	---	---	---	---
NM_146764_Olfr1408	chr1	175060414	175083388	-	chr1	174376470	174376659	1 of 1	683755	706729	683755
NM_146881_Olfr1404	chr1	175145784	175146725	+	chr1	174376470	174376659	1 of 1	769125	769125	770066
NM_147037_Olfr1413	chr1	94469750	94470721	+	chr1	95186508	95186637	1 of 2	715787	716758	715787
NM_147037_Olfr1413	chr1	94469750	94470721	+	chr1	95186508	95186637	2 of 2	715787	716758	715787
NM_148937_Plcd4	chr1	74589462	74614368	+	chr1	75481920	75482054	1 of 2	867552	892458	867552
NM_148937_Plcd4	chr1	74589462	74614368	+	chr1	75481920	75482054	2 of 2	867552	892458	867552
NM_152895_Kdm5b	chr1	136455975	136529487	+	chr1	136956468	136956598	1 of 4	426981	500493	426981
NM_152895_Kdm5b	chr1	136455975	136529487	+	chr1	135851853	135852218	2 of 4	603757	603757	677269
NM_152895_Kdm5b	chr1	136455975	136529487	+	chr1	135851853	135852218	3 of 4	603757	603757	677269
NM_152895_Kdm5b	chr1	136455975	136529487	+	chr1	135582677	135582828	4 of 4	873147	873147	946659
NM_152915_Dner	chr1	84366415	84706993	-	---	---	---	---	---	---	---
NM_153064_Ndufs2	chr1	173164989	173180188	-	chr1	172620917	172621080	1 of 2	543909	559108	543909
NM_153064_Ndufs2	chr1	173164989	173180188	-	chr1	172620779	172620912	2 of 2	544077	559276	544077
NM_153088_Ctdsp1	chr1	74438065	74443852	+	---	---	---	---	---	---	---
NM_153111_Fev	chr1	74915158	74932371	-	chr1	75481920	75482054	1 of 2	549549	549549	566762
NM_153111_Fev	chr1	74915158	74932371	-	chr1	75481920	75482054	2 of 2	549549	549549	566762
NM_153114_Otos	chr1	94540797	94553072	-	chr1	95186508	95186637	1 of 2	633436	633436	645711
NM_153114_Otos	chr1	94540797	94553072	-	chr1	95186508	95186637	2 of 2	633436	633436	645711
NM_153137_Traf3ip3	chr1	195001656	195027877	-	chr1	194957396	194957723	1 of 4	43933	70154	43933
NM_153137_Traf3ip3	chr1	195001656	195027877	-	chr1	194957396	194957723	2 of 4	43933	70154	43933
NM_153137_Traf3ip3	chr1	195001656	195027877	-	chr1	195324443	195324741	3 of 4	296566	296566	322787
NM_153137_Traf3ip3	chr1	195001656	195027877	-	chr1	195330701	195330930	4 of 4	302824	302824	329045
NM_153154_Tcfap2d	chr1	19027377	19157044	+	---	---	---	---	---	---	---
NM_153171_Rgs13	chr1	145985803	146024550	-	chr1	145591041	145591176	1 of 4	394627	433374	394627
NM_153171_Rgs13	chr1	145985803	146024550	-	chr1	145591041	145591176	2 of 4	394627	433374	394627
NM_153171_Rgs13	chr1	145985803	146024550	-	chr1	145591041	145591176	3 of 4	394627	433374	394627
NM_153171_Rgs13	chr1	145985803	146024550	-	chr1	145591041	145591176	4 of 4	394627	433374	394627
NM_153179_Pkhd1	chr1	20040166	20661582	-	---	---	---	---	---	---	---
NM_153408_Neurl3	chr1	36321504	36355139	-	chr1	36106813	36107058	1 of 1	214446	248081	214446
NM_153502_Ankrd23	chr1	36587038	36593708	-	chr1	36106813	36107058	1 of 1	479980	486650	479980
NM_153530_Dis3l2	chr1	88570607	88946671	+	chr1	88408969	88409267	1 of 1	161340	161340	537404
NM_153539_Fam5c	chr1	148341910	148749599	+	---	---	---	---	---	---	---
NM_153555_Wdr42a	chr1	174078166	174127554	+	chr1	174376470	174376659	1 of 1	248916	298304	248916
NM_153556_Pms1	chr1	53245508	53353841	-	chr1	52625416	52625560	1 of 3	619948	728281	619948
NM_153556_Pms1	chr1	53245508	53353841	-	chr1	52625416	52625560	2 of 3	619948	728281	619948
NM_153556_Pms1	chr1	53245508	53353841	-	chr1	52625416	52625560	3 of 3	619948	728281	619948
NM_153601_Lgsn	chr1	31221394	31261688	+	---	---	---	---	---	---	---
NM_153744_Prkag3	chr1	74785516	74825109	-	chr1	75481920	75482054	1 of 2	656811	656811	696404
NM_153744_Prkag3	chr1	74785516	74825109	-	chr1	75481920	75482054	2 of 2	656811	656811	696404
NM_153774_Ipo9	chr1	137278207	137330146	-	chr1	136956468	136956598	1 of 1	321609	373548	321609
NM_170597_Creg2	chr1	39677083	39708307	-	chr1	39492140	39492513	1 of 4	184570	215794	184570
NM_170597_Creg2	chr1	39677083	39708307	-	chr1	39492140	39492513	2 of 4	184570	215794	184570
NM_170597_Creg2	chr1	39677083	39708307	-	chr1	40325917	40326123	3 of 4	617610	617610	648834
NM_170597_Creg2	chr1	39677083	39708307	-	chr1	40325917	40326123	4 of 4	617610	617610	648834
NM_170755_Fam134a	chr1	75137484	75144869	+	chr1	75481920	75482054	1 of 2	337051	344436	337051
NM_170755_Fam134a	chr1	75137484	75144869	+	chr1	75481920	75482054	2 of 2	337051	344436	337051
NM_172054_Txndc9	chr1	38041434	38054101	-	---	---	---	---	---	---	---
NM_172124_B3gat2	chr1	23755411	23855977	+	chr1	24609562	24609623	1 of 4	753585	854151	753585
NM_172124_B3gat2	chr1	23755411	23855977	+	chr1	24609562	24609623	2 of 4	753585	854151	753585
NM_172124_B3gat2	chr1	23755411	23855977	+	chr1	24609923	24609992	3 of 4	753946	854512	753946
NM_172124_B3gat2	chr1	23755411	23855977	+	chr1	24609923	24609992	4 of 4	753946	854512	753946
NM_172294_Sulf1	chr1	12708560	12851249	+	---	---	---	---	---	---	---
NM_172406_Trak2	chr1	58955979	59031177	-	---	---	---	---	---	---	---
NM_172422_Fastkd2	chr1	63777134	63803028	+	chr1	63664888	63665018	1 of 1	112116	112116	138010
NM_172430_Sphkap	chr1	83207585	83404745	-	---	---	---	---	---	---	---
NM_172463_Sned1	chr1	95132418	95197642	+	chr1	95186508	95186637	1 of 2	0	54090	11005
NM_172463_Sned1	chr1	95132418	95197642	+	chr1	95186508	95186637	2 of 2	0	54090	11005
NM_172484_E030049G20Rik	chr1	127810213	128389504	-	---	---	---	---	---	---	---
NM_172485_Thsd7b	chr1	131169889	132172070	+	---	---	---	---	---	---	---
NM_172499_Mfsd9	chr1	40828883	40921070	-	chr1	40325917	40326123	1 of 3	502760	594947	502760
NM_172499_Mfsd9	chr1	40828883	40921070	-	chr1	40325917	40326123	2 of 3	502760	594947	502760
NM_172499_Mfsd9	chr1	40828883	40921070	-	chr1	40325917	40326123	3 of 3	502760	594947	502760
NM_172510_Mfsd4	chr1	133919383	133964629	-	chr1	133114860	133115015	1 of 1	804368	849614	804368
NM_172513_Fam126b	chr1	58575029	58643157	-	---	---	---	---	---	---	---
NM_172516_Dstyk	chr1	134314046	134363525	+	---	---	---	---	---	---	---
NM_172517_Rbbp5	chr1	134368568	134402423	+	---	---	---	---	---	---	---
NM_172643_Zbtb41	chr1	141318960	141349577	+	chr1	140381656	140381785	1 of 1	937175	937175	967792
NM_172644_Dars2	chr1	162970732	163001279	-	chr1	163827897	163828062	1 of 3	826618	826618	857165
NM_172644_Dars2	chr1	162970732	163001279	-	chr1	163827897	163828062	2 of 3	826618	826618	857165
NM_172644_Dars2	chr1	162970732	163001279	-	chr1	163827897	163828062	3 of 3	826618	826618	857165
NM_172647_F11r	chr1	173365700	173394971	+	chr1	172620917	172621080	1 of 2	744620	744620	773891
NM_172647_F11r	chr1	173365700	173394971	+	chr1	172620779	172620912	2 of 2	744788	744788	774059
NM_172648_Ifi205	chr1	175664572	175958593	-	---	---	---	---	---	---	---
NM_172650_Kctd3	chr1	190794974	190831710	-	---	---	---	---	---	---	---
NM_172652_4632411B12Rik	chr1	36381585	36426026	-	chr1	36106813	36107058	1 of 1	274527	318968	274527
NM_172653_Slc39a10	chr1	46863572	46949677	-	---	---	---	---	---	---	---
NM_172656_Stradb	chr1	59012025	59052817	+	---	---	---	---	---	---	---
NM_172841_Slco5a1	chr1	12857471	12982812	-	chr1	13829227	13829564	1 of 1	846415	846415	971756
NM_172843_Tor1aip2	chr1	157906541	157915942	+	chr1	158510523	158510813	1 of 4	594581	603982	594581
NM_172843_Tor1aip2	chr1	157906541	157915942	+	chr1	158510523	158510813	2 of 4	594581	603982	594581
NM_172843_Tor1aip2	chr1	157906541	157915942	+	chr1	158537267	158537411	3 of 4	621325	630726	621325
NM_172843_Tor1aip2	chr1	157906541	157915942	+	chr1	158537267	158537411	4 of 4	621325	630726	621325
NM_172844_Fmo9	chr1	168589849	168611976	-	chr1	167906284	167906554	1 of 4	683295	705422	683295
NM_172844_Fmo9	chr1	168589849	168611976	-	chr1	167906284	167906554	2 of 4	683295	705422	683295
NM_172844_Fmo9	chr1	168589849	168611976	-	chr1	167906284	167906554	3 of 4	683295	705422	683295
NM_172844_Fmo9	chr1	168589849	168611976	-	chr1	167906284	167906554	4 of 4	683295	705422	683295
NM_172845_Adamts4	chr1	173178880	173192383	+	chr1	172620917	172621080	1 of 2	557800	557800	571303
NM_172845_Adamts4	chr1	173178880	173192383	+	chr1	172620779	172620912	2 of 2	557968	557968	571471
NM_172846_Dnahc14	chr1	183669052	183694102	+	---	---	---	---	---	---	---
NM_172850_Ankmy1	chr1	94757771	94799473	-	chr1	95186508	95186637	1 of 2	387035	387035	428737
NM_172850_Ankmy1	chr1	94757771	94799473	-	chr1	95186508	95186637	2 of 2	387035	387035	428737
NM_172851_Cntnap5b	chr1	101934704	102382815	+	---	---	---	---	---	---	---
NM_172852_Serpinb13	chr1	108877561	108897772	+	chr1	108747519	108747791	1 of 3	129770	129770	149981
NM_172852_Serpinb13	chr1	108877561	108897772	+	chr1	108747519	108747791	2 of 3	129770	129770	149981
NM_172852_Serpinb13	chr1	108877561	108897772	+	chr1	108747519	108747791	3 of 3	129770	129770	149981
NM_172853_Cdh7	chr1	111718165	112036714	+	---	---	---	---	---	---	---
NM_172974_Cops7b	chr1	88478926	88503950	+	chr1	88408969	88409267	1 of 1	69659	69659	94683
NM_173029_Adcy10	chr1	167415324	167506904	+	chr1	167222964	167223261	1 of 4	192063	192063	283643
NM_173029_Adcy10	chr1	167415324	167506904	+	chr1	167222964	167223261	2 of 4	192063	192063	283643
NM_173029_Adcy10	chr1	167415324	167506904	+	chr1	167906284	167906554	3 of 4	399380	490960	399380
NM_173029_Adcy10	chr1	167415324	167506904	+	chr1	167906284	167906554	4 of 4	399380	490960	399380
NM_173187_2310035C23Rik	chr1	107560448	107651751	+	---	---	---	---	---	---	---
NM_173378_Trp53bp2	chr1	184333536	184392728	+	---	---	---	---	---	---	---
NM_173395_Fam132b	chr1	93263007	93270794	+	---	---	---	---	---	---	---
NM_173424_Zbtb37	chr1	162938038	162965197	-	chr1	163827897	163828062	1 of 3	862700	862700	889859
NM_173424_Zbtb37	chr1	162938038	162965197	-	chr1	163827897	163828062	2 of 3	862700	862700	889859
NM_173424_Zbtb37	chr1	162938038	162965197	-	chr1	163827897	163828062	3 of 3	862700	862700	889859
NM_173425_Fam124b	chr1	80156958	80214611	-	---	---	---	---	---	---	---
NM_173437_Nav1	chr1	137332309	137482282	-	chr1	136956468	136956598	1 of 3	375711	525684	375711
NM_173437_Nav1	chr1	137332309	137482282	-	chr1	138437726	138437860	2 of 3	955444	955444	1105417
NM_173437_Nav1	chr1	137332309	137482282	-	chr1	138437726	138437860	3 of 3	955444	955444	1105417
NM_173437_Nav1	chr1	137481360	137496527	+	chr1	136956468	136956598	1 of 3	524762	524762	539929
NM_173437_Nav1	chr1	137481360	137496527	+	chr1	138437726	138437860	2 of 3	941199	956366	941199
NM_173437_Nav1	chr1	137481360	137496527	+	chr1	138437726	138437860	3 of 3	941199	956366	941199
NM_173443_Vcpip1	chr1	9709587	9764569	-	chr1	9619175	9619382	1 of 3	90205	145187	90205
NM_173443_Vcpip1	chr1	9709587	9764569	-	chr1	9619046	9619167	2 of 3	90420	145402	90420
NM_173443_Vcpip1	chr1	9709587	9764569	-	chr1	10617233	10617437	3 of 3	852664	852664	907646
NM_173760_Hisppd1	chr1	99592475	99667685	-	---	---	---	---	---	---	---
NM_173771_4933406M09Rik	chr1	136282517	136287560	+	chr1	135851853	135852218	1 of 4	430299	430299	435342
NM_173771_4933406M09Rik	chr1	136282517	136287560	+	chr1	135851853	135852218	2 of 4	430299	430299	435342
NM_173771_4933406M09Rik	chr1	136282517	136287560	+	chr1	136956468	136956598	3 of 4	668908	673951	668908
NM_173771_4933406M09Rik	chr1	136282517	136287560	+	chr1	135582677	135582828	4 of 4	699689	699689	704732
NM_173772_Neu4	chr1	95917070	95928707	+	chr1	95186508	95186637	1 of 2	730433	730433	742070
NM_173772_Neu4	chr1	95917070	95928707	+	chr1	95186508	95186637	2 of 2	730433	730433	742070
NM_173865_Slc41a1	chr1	133724090	133745438	+	chr1	133114860	133115015	1 of 2	609075	609075	630423
NM_173865_Slc41a1	chr1	133724090	133745438	+	chr1	132950929	132951247	2 of 2	772843	772843	794191
NM_173868_St18	chr1	6477297	6885001	+	---	---	---	---	---	---	---
NM_173870_Mgat4a	chr1	37496234	37609425	-	---	---	---	---	---	---	---
NM_174874_Atg4b	chr1	95648097	95687167	+	chr1	95186508	95186637	1 of 2	461460	461460	500530
NM_174874_Atg4b	chr1	95648097	95687167	+	chr1	95186508	95186637	2 of 2	461460	461460	500530
NM_174985_Gpbar1	chr1	74321873	74326272	+	---	---	---	---	---	---	---
NM_175031_Stk36	chr1	74648039	74683468	+	chr1	75481920	75482054	1 of 2	798452	833881	798452
NM_175031_Stk36	chr1	74648039	74683468	+	chr1	75481920	75482054	2 of 2	798452	833881	798452
NM_175106_Tmem177	chr1	121793019	121809709	-	---	---	---	---	---	---	---
NM_175118_Dusp28	chr1	94803563	94805012	+	chr1	95186508	95186637	1 of 2	381496	382945	381496
NM_175118_Dusp28	chr1	94803563	94805012	+	chr1	95186508	95186637	2 of 2	381496	382945	381496
NM_175127_Fbxo28	chr1	184242976	184303818	-	---	---	---	---	---	---	---
NM_175170_Pogk	chr1	168314763	168391350	-	chr1	167906284	167906554	1 of 4	408209	484796	408209
NM_175170_Pogk	chr1	168314763	168391350	-	chr1	167906284	167906554	2 of 4	408209	484796	408209
NM_175170_Pogk	chr1	168314763	168391350	-	chr1	167906284	167906554	3 of 4	408209	484796	408209
NM_175170_Pogk	chr1	168314763	168391350	-	chr1	167906284	167906554	4 of 4	408209	484796	408209
NM_175200_Als2cr11	chr1	59053967	59151744	-	---	---	---	---	---	---	---
NM_175210_Abca12	chr1	71207671	71501632	-	---	---	---	---	---	---	---
NM_175236_Adhfe1	chr1	9538049	9570746	+	chr1	9619046	9619167	1 of 2	48300	80997	48300
NM_175236_Adhfe1	chr1	9538049	9570746	+	chr1	9619175	9619382	2 of 2	48429	81126	48429
NM_175259_Shisa4	chr1	137267654	137274885	-	chr1	136956468	136956598	1 of 1	311056	318287	311056
NM_175293_D630023F18Rik	chr1	65151863	65176420	-	---	---	---	---	---	---	---
NM_175294_Nucks1	chr1	133807079	133832888	+	chr1	133114860	133115015	1 of 2	692064	692064	717873
NM_175294_Nucks1	chr1	133807079	133832888	+	chr1	132950929	132951247	2 of 2	855832	855832	881641
NM_175296_Mael	chr1	168115771	168178081	-	chr1	167906284	167906554	1 of 4	209217	271527	209217
NM_175296_Mael	chr1	168115771	168178081	-	chr1	167906284	167906554	2 of 4	209217	271527	209217
NM_175296_Mael	chr1	168115771	168178081	-	chr1	167906284	167906554	3 of 4	209217	271527	209217
NM_175296_Mael	chr1	168115771	168178081	-	chr1	167906284	167906554	4 of 4	209217	271527	209217
NM_175370_Als2cr12	chr1	58714975	58752801	-	---	---	---	---	---	---	---
NM_175382_2700049P18Rik	chr1	133344141	133436449	+	chr1	133114860	133115015	1 of 2	229126	229126	321434
NM_175382_2700049P18Rik	chr1	133344141	133436449	+	chr1	132950929	132951247	2 of 2	392894	392894	485202
NM_175439_Mars2	chr1	55294084	55297625	+	chr1	55283572	55283675	1 of 3	10409	10409	13950
NM_175439_Mars2	chr1	55294084	55297625	+	chr1	55283572	55283675	2 of 3	10409	10409	13950
NM_175439_Mars2	chr1	55294084	55297625	+	chr1	54631692	54631815	3 of 3	662269	662269	665810
NM_175443_Etnk2	chr1	135260167	135276893	+	chr1	135582677	135582828	1 of 3	305784	322510	305784
NM_175443_Etnk2	chr1	135260167	135276893	+	chr1	135851853	135852218	2 of 3	574960	591686	574960
NM_175443_Etnk2	chr1	135260167	135276893	+	chr1	135851853	135852218	3 of 3	574960	591686	574960
NM_175460_Nmnat2	chr1	154802128	154966391	+	chr1	154971572	154971673	1 of 3	5181	169444	5181
NM_175460_Nmnat2	chr1	154802128	154966391	+	chr1	155123313	155123435	2 of 3	156922	321185	156922
NM_175460_Nmnat2	chr1	154802128	154966391	+	chr1	155123313	155123435	3 of 3	156922	321185	156922
NM_175461_Fam78b	chr1	168898096	169021408	+	chr1	167906284	167906554	1 of 4	991542	991542	1114854
NM_175461_Fam78b	chr1	168898096	169021408	+	chr1	167906284	167906554	2 of 4	991542	991542	1114854
NM_175461_Fam78b	chr1	168898096	169021408	+	chr1	167906284	167906554	3 of 4	991542	991542	1114854
NM_175461_Fam78b	chr1	168898096	169021408	+	chr1	167906284	167906554	4 of 4	991542	991542	1114854
NM_175564_Tmem169	chr1	72330953	72349677	+	chr1	72769824	72770056	1 of 3	420147	438871	420147
NM_175564_Tmem169	chr1	72330953	72349677	+	chr1	72770058	72770226	2 of 3	420381	439105	420381
NM_175564_Tmem169	chr1	72330953	72349677	+	chr1	72815517	72815742	3 of 3	465840	484564	465840
NM_175642_Bai3	chr1	25084207	25887514	-	chr1	26734195	26734485	1 of 1	846681	846681	1649988
NM_175686_Prrx1	chr1	165175252	165245859	-	---	---	---	---	---	---	---
NM_176916_Pld5	chr1	177892457	178205403	-	---	---	---	---	---	---	---
NM_176972_Usp37	chr1	74482084	74590860	-	chr1	75481920	75482054	1 of 2	891060	891060	999836
NM_176972_Usp37	chr1	74482084	74590860	-	chr1	75481920	75482054	2 of 2	891060	891060	999836
NM_176980_Ankar	chr1	72689581	72747143	-	chr1	72769824	72770056	1 of 3	22681	22681	80243
NM_176980_Ankar	chr1	72689581	72747143	-	chr1	72770058	72770226	2 of 3	22915	22915	80477
NM_176980_Ankar	chr1	72689581	72747143	-	chr1	72815517	72815742	3 of 3	68374	68374	125936
NM_177068_Olfml2b	chr1	172569075	172612915	+	chr1	172620779	172620912	1 of 2	7864	51704	7864
NM_177068_Olfml2b	chr1	172569075	172612915	+	chr1	172620917	172621080	2 of 2	8002	51842	8002
NM_177084_Slc9a4	chr1	40636956	40687551	+	chr1	40325917	40326123	1 of 3	310833	310833	361428
NM_177084_Slc9a4	chr1	40636956	40687551	+	chr1	40325917	40326123	2 of 3	310833	310833	361428
NM_177084_Slc9a4	chr1	40636956	40687551	+	chr1	40325917	40326123	3 of 3	310833	310833	361428
NM_177129_Cntn2	chr1	134406005	134442705	-	---	---	---	---	---	---	---
NM_177164_A830006F12Rik	chr1	70772309	70929065	+	---	---	---	---	---	---	---
NM_177173_A830018L16Rik	chr1	11404178	11994163	+	chr1	10617233	10617437	1 of 1	786741	786741	1376726
